suite,experiment,primitive,threads,cs_cycles,trial,ops_per_sec,mean_latency_ns,p50_ns,p95_ns,p99_ns,stddev_ns,cv_percent,throughput_ops,false_sharing_factor,fairness_gini,cpu_migrations,ctx_switches,notes
false_sharing,false_sharing,false_shared,1,0,6,727585840,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,6,725484052,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,7,727076990,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,7,728839478,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,8,724303286,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,8,723534892,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,9,727125860,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,9,724106096,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,1,0,10,727310440,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,1,0,10,726486440,0,0,0,0,0,0,0,1,0,-1,-1,placement=spread;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,1,739202596,0,0,0,0,0,0,0,1.96,0,-1,-1,placement=none;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,1,1448254630,0,0,0,0,0,0,0,1.96,0,-1,-1,placement=none;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
